KYTREASNOX,TIDXFAM,TTERMTYPE,MCALDT,TMNOMPRC,TMYTM
2000051,DISCBOND,5005,05/29/1953,85.91032251,3.035660432
2000051,DISCBOND,5005,06/30/1953,86.96603227,2.791521854
2000051,DISCBOND,5005,07/31/1953,87.29625044,2.71576531
2000051,DISCBOND,5005,08/31/1953,86.98784008,2.789565408
2000051,DISCBOND,5005,09/30/1953,88.57564173,2.424936994
2000051,DISCBOND,5005,10/30/1953,89.35067059,2.24956349
2000051,DISCBOND,5005,11/30/1953,88.59925646,2.422261636
2000051,DISCBOND,5005,12/31/1953,89.52331491,2.212209616
2000051,DISCBOND,5005,01/29/1954,89.91756186,2.123211472
2000051,DISCBOND,5005,02/26/1954,91.02255963,1.879196634
2000051,DISCBOND,5005,03/31/1954,91.30873618,1.817478392
2000051,DISCBOND,5005,04/30/1954,92.40343954,1.579254276
2000051,DISCBOND,5005,05/28/1954,91.50314677,1.773992351
2000051,DISCBOND,5005,06/30/1954,91.54033634,1.766841342
2000051,DISCBOND,5005,07/30/1954,91.61968303,1.748564893
2000051,DISCBOND,5005,08/31/1954,91.31658475,1.815760279
2000051,DISCBOND,5005,09/30/1954,91.02098173,1.880572241
2000051,DISCBOND,5005,10/29/1954,91.17570028,1.845612771
2000051,DISCBOND,5005,11/30/1954,90.7457055,1.941117037
2000051,DISCBOND,5005,12/31/1954,90.35920251,2.026435962
2000051,DISCBOND,5005,01/31/1955,89.88218725,2.134577669
2000051,DISCBOND,5005,02/28/1955,88.93340512,2.343079291
2000051,DISCBOND,5005,03/31/1955,88.95226119,2.338843891
2000051,DISCBOND,5005,04/29/1955,88.94741735,2.339931816
2000051,DISCBOND,5005,05/31/1955,88.72319759,2.390356456
2000051,DISCBOND,5005,06/30/1955,88.1810182,2.512815395
2000051,DISCBOND,5005,07/29/1955,87.47430801,2.673571207
2000051,DISCBOND,5005,08/31/1955,87.08727404,2.762161356
2000051,DISCBOND,5005,09/30/1955,87.54838992,2.656658929
2000051,DISCBOND,5005,10/31/1955,88.0783099,2.536098333
2000051,DISCBOND,5005,11/30/1955,87.25884784,2.722840487
2000051,DISCBOND,5005,12/30/1955,86.9215829,2.800207653
2000051,DISCBOND,5005,01/31/1956,87.66283105,2.630561085
2000051,DISCBOND,5005,02/29/1956,87.40542391,2.690782448
2000051,DISCBOND,5005,03/29/1956,86.18822569,2.969477965
2000051,DISCBOND,5005,04/30/1956,85.88733837,3.044343433
2000051,DISCBOND,5005,05/31/1956,86.44405454,2.91185936
2000051,DISCBOND,5005,06/29/1956,86.73632551,2.842832756
2000051,DISCBOND,5005,07/31/1956,85.51114137,3.128755715
2000051,DISCBOND,5005,08/31/1956,84.19886312,3.437891454
2000051,DISCBOND,5005,09/28/1956,83.9265497,3.500727117
2000051,DISCBOND,5005,10/31/1956,84.09478353,3.462615523
2000051,DISCBOND,5005,11/30/1956,83.43418069,3.620258584
2000051,DISCBOND,5005,12/31/1956,83.26779604,3.664173978
2000051,DISCBOND,5005,01/31/1957,84.74021285,3.309784892
2000051,DISCBOND,5005,02/28/1957,84.43348568,3.38226886
2000051,DISCBOND,5005,03/29/1957,84.36161956,3.39742941
2000051,DISCBOND,5005,04/30/1957,83.77959849,3.537674693
2000051,DISCBOND,5005,05/31/1957,83.07213493,3.707185749
2000051,DISCBOND,5005,06/27/1957,82.06758494,3.946054819
2000051,DISCBOND,5005,07/31/1957,81.68915981,4.042762173
2000051,DISCBOND,5005,08/30/1957,82.91602112,3.742736023
2000051,DISCBOND,5005,09/30/1957,81.54027085,4.083700914
2000051,DISCBOND,5005,10/31/1957,82.48001301,3.850173962
2000051,DISCBOND,5005,11/29/1957,84.1439662,3.449039618
2000051,DISCBOND,5005,12/31/1957,86.81909867,2.825322943
2000051,DISCBOND,5005,01/31/1958,86.78982061,2.832064998
2000051,DISCBOND,5005,02/28/1958,87.75717577,2.610500542
2000051,DISCBOND,5005,03/31/1958,88.09044309,2.537513114
2000051,DISCBOND,5005,04/30/1958,88.51192358,2.439321573
2000051,DISCBOND,5005,05/29/1958,88.81208123,2.369055601
2000051,DISCBOND,5005,06/30/1958,87.98618814,2.561210096
2000051,DISCBOND,5005,07/31/1958,86.83546855,2.821554332
2000051,DISCBOND,5005,08/29/1958,83.4058723,3.625056662
2000051,DISCBOND,5005,09/30/1958,83.06840408,3.708083495
2000051,DISCBOND,5005,10/31/1958,83.36182442,3.63760112
2000051,DISCBOND,5005,11/28/1958,84.30832543,3.410054252
2000051,DISCBOND,5005,12/31/1958,82.83945196,3.763253125
2000051,DISCBOND,5005,01/30/1959,82.14983023,3.928203249
2000051,DISCBOND,5005,02/27/1959,82.86304003,3.755505571
2000051,DISCBOND,5005,03/31/1959,82.21341385,3.912746261
2000051,DISCBOND,5005,04/30/1959,81.5078709,4.084935224
2000051,DISCBOND,5005,05/29/1959,80.92454298,4.230742322
2000051,DISCBOND,5005,06/30/1959,80.10179179,4.432581596
2000051,DISCBOND,5005,07/31/1959,79.60746063,4.556254228
2000051,DISCBOND,5005,08/31/1959,79.04735414,4.697314092
2000051,DISCBOND,5005,09/30/1959,79.08653162,4.687414989
2000051,DISCBOND,5005,10/30/1959,80.86737383,4.242545268
2000051,DISCBOND,5005,11/30/1959,79.48216984,4.587721686
2000051,DISCBOND,5005,12/31/1959,78.60058312,4.810549482
2000051,DISCBOND,5005,01/29/1960,79.21453217,4.655106815
2000051,DISCBOND,5005,02/29/1960,79.51450816,4.587127186
2000051,DISCBOND,5005,03/31/1960,81.68701528,4.043286939
2000051,DISCBOND,5005,04/29/1960,80.96676915,4.218004951
2000051,DISCBOND,5005,05/31/1960,80.275983,4.39881472
2000051,DISCBOND,5005,06/30/1960,81.95180855,3.978596062
2000051,DISCBOND,5005,07/29/1960,84.25696425,3.422228753
2000051,DISCBOND,5005,08/31/1960,83.89153651,3.510985131
2000051,DISCBOND,5005,09/30/1960,83.96924503,3.492477896
2000051,DISCBOND,5005,10/31/1960,83.7150936,3.556966863
2000051,DISCBOND,5005,11/30/1960,83.18796907,3.679332832
2000051,DISCBOND,5005,12/30/1960,84.20928056,3.433538198
2000051,DISCBOND,5005,01/31/1961,83.38693802,3.631580122
2000051,DISCBOND,5005,02/28/1961,83.98705781,3.488237978
2000051,DISCBOND,5005,03/30/1961,84.1725564,3.442252667
2000051,DISCBOND,5005,04/28/1961,84.57815297,3.346216723
2000051,DISCBOND,5005,05/31/1961,83.77869509,3.537890236
2000051,DISCBOND,5005,06/30/1961,83.40292169,3.627748975
2000051,DISCBOND,5005,07/31/1961,83.37812971,3.63767608
2000051,DISCBOND,5005,08/31/1961,83.26078382,3.661843996
2000051,DISCBOND,5005,09/29/1961,83.56910597,3.585995712
2000051,DISCBOND,5005,10/31/1961,83.17795428,3.681739407
2000051,DISCBOND,5005,11/30/1961,82.76816038,3.780463092
2000051,DISCBOND,5005,12/29/1961,82.47642598,3.848935541
2000051,DISCBOND,5005,01/31/1962,82.05069578,3.9544908
2000051,DISCBOND,5005,02/28/1962,83.08042834,3.705190265
2000051,DISCBOND,5005,03/30/1962,83.59295692,3.580294697
2000051,DISCBOND,5005,04/30/1962,83.51262603,3.605422626
2000051,DISCBOND,5005,05/31/1962,83.61281514,3.577507338
2000051,DISCBOND,5005,06/29/1962,83.29302812,3.652104391
2000051,DISCBOND,5005,07/31/1962,83.00750322,3.722743663
2000051,DISCBOND,5005,08/31/1962,83.77852691,3.537930363
2000051,DISCBOND,5005,09/28/1962,83.24231533,3.664271724
2000051,DISCBOND,5005,10/31/1962,83.45415242,3.615474357
2000051,DISCBOND,5005,11/30/1962,83.79198314,3.534720048
2000051,DISCBOND,5005,12/31/1962,83.99000837,3.491359858
2000051,DISCBOND,5005,01/31/1963,83.50904813,3.602329988
2000051,DISCBOND,5005,02/28/1963,83.29871928,3.650739394
2000051,DISCBOND,5005,03/29/1963,83.21220801,3.67149877
2000051,DISCBOND,5005,04/30/1963,83.17763514,3.679800967
2000051,DISCBOND,5005,05/31/1963,82.94190078,3.736501452
2000051,DISCBOND,5005,06/28/1963,82.80008547,3.770689554
2000051,DISCBOND,5005,07/31/1963,82.51598076,3.839356558
2000051,DISCBOND,5005,08/30/1963,82.35604454,3.878116608
2000051,DISCBOND,5005,09/30/1963,82.18749464,3.9190457
2000051,DISCBOND,5005,10/31/1963,81.94500272,3.978077676
2000051,DISCBOND,5005,11/29/1963,82.07684173,3.945961291
2000051,DISCBOND,5005,12/31/1963,81.83764987,4.004267347
2000051,DISCBOND,5005,01/31/1964,81.92100696,3.983928674
2000051,DISCBOND,5005,02/28/1964,81.76082385,4.02303083
2000051,DISCBOND,5005,03/31/1964,81.59408454,4.07273175
2000051,DISCBOND,5005,04/30/1964,81.54977771,4.076897607
2000051,DISCBOND,5005,05/28/1964,81.94011749,3.979268725
2000051,DISCBOND,5005,06/30/1964,81.95705183,3.977317203
2000051,DISCBOND,5005,07/31/1964,81.83968475,4.005963151
2000051,DISCBOND,5005,08/31/1964,81.79192131,4.022037964
2000051,DISCBOND,5005,09/30/1964,81.90126284,3.99092858
2000051,DISCBOND,5005,10/30/1964,81.8328014,4.005450984
2000051,DISCBOND,5005,11/30/1964,81.5984501,4.069428117
2000051,DISCBOND,5005,12/31/1964,81.55498203,4.075621992
2000051,DISCBOND,5005,01/29/1965,81.53521727,4.078233576
2000051,DISCBOND,5005,02/26/1965,81.3603565,4.121124716
2000051,DISCBOND,5005,03/31/1965,81.45110443,4.101098518
2000051,DISCBOND,5005,04/30/1965,81.38763005,4.116681943
2000051,DISCBOND,5005,05/28/1965,81.36328266,4.120406208
2000051,DISCBOND,5005,06/30/1965,81.48195365,4.093529196
2000051,DISCBOND,5005,07/30/1965,81.36067209,4.121047222
2000051,DISCBOND,5005,08/31/1965,81.23709311,4.153688501
2000051,DISCBOND,5005,09/30/1965,80.85472567,4.247995232
2000051,DISCBOND,5005,10/29/1965,80.55325544,4.320298633
2000051,DISCBOND,5005,11/30/1965,80.26200459,4.395068506
2000051,DISCBOND,5005,12/31/1965,78.76972647,4.770214927
2000051,DISCBOND,5005,01/31/1966,78.5699517,4.826261517
2000051,DISCBOND,5005,02/28/1966,78.07886317,4.951729268
2000051,DISCBOND,5005,03/31/1966,78.94136857,4.726705454
2000051,DISCBOND,5005,04/29/1966,78.65408069,4.796956496
2000051,DISCBOND,5005,05/31/1966,78.35508496,4.883738515
2000051,DISCBOND,5005,06/30/1966,77.84067546,5.007377483
2000051,DISCBOND,5005,07/29/1966,77.16138093,5.179745548
2000051,DISCBOND,5005,08/31/1966,75.71965063,5.559602936
2000051,DISCBOND,5005,09/30/1966,77.2972335,5.147419733
2000051,DISCBOND,5005,10/31/1966,77.43970474,5.116214433
2000051,DISCBOND,5005,11/30/1966,77.11217653,5.1953328
2000051,DISCBOND,5005,12/30/1966,79.10017798,4.68396807
2000051,DISCBOND,5005,01/31/1967,79.63705572,4.551319527
2000051,DISCBOND,5005,02/28/1967,79.0962351,4.684963937
2000051,DISCBOND,5005,03/31/1967,80.38333044,4.364875429
2000051,DISCBOND,5005,04/28/1967,79.31105419,4.630778537
2000051,DISCBOND,5005,05/31/1967,79.11844924,4.679353883
2000051,DISCBOND,5005,06/30/1967,76.87867545,5.253076166
2000051,DISCBOND,5005,07/31/1967,77.77952698,5.020336995
2000051,DISCBOND,5005,08/31/1967,77.13536411,5.186482784
2000051,DISCBOND,5005,09/29/1967,77.0268864,5.214598351
2000051,DISCBOND,5005,10/31/1967,75.69687265,5.562570763
2000051,DISCBOND,5005,11/30/1967,75.54098671,5.603754988
2000051,DISCBOND,5005,12/29/1967,75.5959773,5.589217076
2000051,DISCBOND,5005,01/31/1968,76.34752608,5.391582516
2000051,DISCBOND,5005,02/29/1968,76.38536649,5.38463027
2000051,DISCBOND,5005,03/29/1968,75.78340088,5.53974706
2000051,DISCBOND,5005,04/30/1968,75.24898822,5.684239727
2000051,DISCBOND,5005,05/31/1968,75.42735327,5.636915123
2000051,DISCBOND,5005,06/28/1968,76.41466948,5.374020606
2000051,DISCBOND,5005,07/31/1968,77.52356691,5.088975491
2000051,DISCBOND,5005,08/30/1968,77.20746302,5.167817843
2000051,DISCBOND,5005,09/30/1968,77.17214983,5.185472217
2000051,DISCBOND,5005,10/31/1968,76.65652039,5.313798504
2000051,DISCBOND,5005,11/29/1968,75.98090008,5.487749824
2000051,DISCBOND,5005,12/31/1968,72.86054791,6.328989345
2000051,DISCBOND,5005,01/31/1969,73.85494595,6.058024467
2000051,DISCBOND,5005,02/28/1969,73.01191179,6.287506247
2000051,DISCBOND,5005,03/28/1969,73.05410792,6.272522251
2000051,DISCBOND,5005,04/30/1969,73.32327494,6.202443153
2000051,DISCBOND,5005,05/29/1969,72.11118761,6.528488042
2000051,DISCBOND,5005,06/30/1969,71.01906107,6.8481899
2000051,DISCBOND,5005,07/31/1969,71.25040987,6.775679367
2000051,DISCBOND,5005,08/29/1969,70.6064749,6.953346501
2000051,DISCBOND,5005,09/30/1969,67.48567735,7.860788427
2000051,DISCBOND,5005,10/31/1969,70.04091416,7.11791208
2000051,DISCBOND,5005,11/28/1969,68.98924708,7.416263186
2000051,DISCBOND,5005,12/31/1969,67.12566991,7.967706942
2000051,DISCBOND,5005,01/30/1970,66.79778663,8.06117058
2000051,DISCBOND,5005,02/27/1970,69.94990514,7.139992112
2000051,DISCBOND,5005,03/31/1970,70.28816164,7.047474124
2000051,DISCBOND,5005,04/30/1970,67.90667303,7.736478162
2000051,DISCBOND,5005,05/29/1970,68.3545941,7.600898401
2000051,DISCBOND,5005,06/30/1970,68.58505907,7.537778924
2000051,DISCBOND,5005,07/31/1970,69.17105923,7.367715259
2000051,DISCBOND,5005,08/31/1970,69.60769305,7.249874259
2000051,DISCBOND,5005,09/30/1970,70.29477994,7.045592054
2000051,DISCBOND,5005,10/30/1970,70.89434546,6.872059107
2000051,DISCBOND,5005,11/30/1970,74.46255556,5.900709103
2000051,DISCBOND,5005,12/31/1970,74.37540608,5.917654505
2000051,DISCBOND,5005,01/29/1971,75.36208845,5.651123805
2000051,DISCBOND,5005,02/26/1971,76.69083222,5.301949851
2000051,DISCBOND,5005,03/31/1971,77.95176734,4.976145011
2000051,DISCBOND,5005,04/30/1971,74.16522084,5.970953792
2000051,DISCBOND,5005,05/28/1971,73.30525359,6.203959235
2000051,DISCBOND,5005,06/30/1971,71.22305597,6.779642203
2000051,DISCBOND,5005,07/30/1971,70.83568661,6.888596081
2000051,DISCBOND,5005,08/31/1971,73.98320765,6.020043486
2000051,DISCBOND,5005,09/30/1971,74.20228249,5.960972878
2000051,DISCBOND,5005,10/29/1971,75.3416777,5.656535323
2000051,DISCBOND,5005,11/30/1971,75.10269502,5.720006295
2000051,DISCBOND,5005,12/31/1971,76.21928062,5.42516914
2000051,DISCBOND,5005,01/31/1972,75.11996108,5.715413871
2000051,DISCBOND,5005,02/29/1972,75.3361679,5.66109483
2000051,DISCBOND,5005,03/30/1972,74.07436409,5.995443147
2000051,DISCBOND,5005,04/28/1972,74.82396263,5.794289972
2000051,DISCBOND,5005,05/31/1972,75.1476286,5.711182917
2000051,DISCBOND,5005,06/30/1972,74.42347454,5.904739854
2000051,DISCBOND,5005,07/31/1972,74.5143519,5.886794264
2000051,DISCBOND,5005,08/31/1972,73.77870905,6.078668852
2000051,DISCBOND,5005,09/29/1972,73.86703092,6.051440006
2000051,DISCBOND,5005,10/31/1972,73.73652995,6.090099808
2000051,DISCBOND,5005,11/30/1972,74.05313684,6.004455396
2000051,DISCBOND,5005,12/29/1972,73.44137135,6.166897042
2000051,DISCBOND,5005,01/31/1973,72.97120357,6.298654365
2000051,DISCBOND,5005,02/28/1973,71.91834841,6.589164495
2000051,DISCBOND,5005,03/30/1973,71.69747002,6.647010043
2000051,DISCBOND,5005,04/30/1973,72.01977414,6.568188173
2000051,DISCBOND,5005,05/31/1973,71.89992188,6.594286635
2000051,DISCBOND,5005,06/29/1973,71.44772651,6.716721183
2000051,DISCBOND,5005,07/31/1973,68.23813454,7.63914632
2000051,DISCBOND,5005,08/31/1973,70.28235805,7.04912466
2000051,DISCBOND,5005,09/28/1973,72.08590854,6.539065928
2000051,DISCBOND,5005,10/31/1973,71.76520675,6.631774198
2000051,DISCBOND,5005,11/30/1973,71.85296727,6.607344849
2000051,DISCBOND,5005,12/31/1973,71.61064266,6.682191012
2000051,DISCBOND,5005,01/31/1974,71.37413908,6.740997685
2000051,DISCBOND,5005,02/28/1974,71.14370286,6.805638074
2000051,DISCBOND,5005,03/29/1974,68.99988783,7.413182045
2000051,DISCBOND,5005,04/30/1974,67.23028791,7.936577477
2000051,DISCBOND,5005,05/31/1974,67.9329396,7.728747817
2000051,DISCBOND,5005,06/28/1974,66.75498183,8.073976886
2000051,DISCBOND,5005,07/31/1974,66.39506757,8.18646232
2000051,DISCBOND,5005,08/30/1974,65.75321462,8.376053186
2000051,DISCBOND,5005,09/30/1974,67.5966334,7.836533978
2000051,DISCBOND,5005,10/31/1974,67.78250999,7.77306032
2000051,DISCBOND,5005,11/29/1974,69.08430186,7.388755893
2000051,DISCBOND,5005,12/31/1974,70.13034173,7.092406536
2000051,DISCBOND,5005,01/31/1975,69.91155298,7.154864731
2000051,DISCBOND,5005,02/28/1975,70.66595485,6.936523733
2000051,DISCBOND,5005,03/31/1975,69.41557268,7.293186477
2000051,DISCBOND,5005,04/30/1975,67.50818729,7.849823436
2000051,DISCBOND,5005,05/30/1975,69.00249967,7.412425831
2000051,DISCBOND,5005,06/30/1975,68.368947,7.596703898
2000051,DISCBOND,5005,07/31/1975,67.56379033,7.833375263
2000051,DISCBOND,5005,08/29/1975,67.08743554,7.974728694
2000051,DISCBOND,5005,09/30/1975,66.63503191,8.109907206
2000051,DISCBOND,5005,10/31/1975,68.56576402,7.539274572
2000051,DISCBOND,5005,11/28/1975,67.99995619,7.704818801
2000051,DISCBOND,5005,12/31/1975,69.20313422,7.354420945
2000051,DISCBOND,5005,01/30/1976,69.11795508,7.379026275
2000051,DISCBOND,5005,02/27/1976,69.28086302,7.331994173
2000051,DISCBOND,5005,03/31/1976,69.44272829,7.289362126
2000051,DISCBOND,5005,04/30/1976,69.52944262,7.26441703
2000051,DISCBOND,5005,05/28/1976,68.29999951,7.616861225
2000051,DISCBOND,5005,06/30/1976,68.84643832,7.461744997
2000051,DISCBOND,5005,07/30/1976,69.51136524,7.265635964
2000051,DISCBOND,5005,08/31/1976,69.88605065,7.162157663
2000051,DISCBOND,5005,09/30/1976,70.4346051,7.005870819
2000051,DISCBOND,5005,10/29/1976,71.41231323,6.726625848
2000051,DISCBOND,5005,11/30/1976,73.87632541,6.052238894
2000051,DISCBOND,5005,12/31/1976,73.73886397,6.089467093
2000051,DISCBOND,5005,01/31/1977,71.35467641,6.75384667
2000051,DISCBOND,5005,02/28/1977,70.91901504,6.876399637
2000051,DISCBOND,5005,03/31/1977,70.96263434,6.856577239
2000051,DISCBOND,5005,04/29/1977,71.04227668,6.830415356
2000051,DISCBOND,5005,05/31/1977,71.20991834,6.798211727
2000051,DISCBOND,5005,06/30/1977,71.82419479,6.615350776
2000051,DISCBOND,5005,07/29/1977,70.77063514,6.906951266
2000051,DISCBOND,5005,08/31/1977,71.01934936,6.840607898
2000051,DISCBOND,5005,09/30/1977,70.48020685,6.99293342
2000051,DISCBOND,5005,10/31/1977,69.52493547,7.273679734
2000051,DISCBOND,5005,11/30/1977,69.75837648,7.198708862
2000051,DISCBOND,5005,12/30/1977,68.87935598,7.44811114
2000051,DISCBOND,5005,01/31/1978,68.40962421,7.588974742
2000051,DISCBOND,5005,02/28/1978,67.94740008,7.724493319
2000051,DISCBOND,5005,03/31/1978,67.78424774,7.772547863
2000051,DISCBOND,5005,04/28/1978,67.32107357,7.905274011
2000051,DISCBOND,5005,05/31/1978,66.61233639,8.12115768
2000051,DISCBOND,5005,06/30/1978,65.98215084,8.311164118
2000051,DISCBOND,5005,07/31/1978,66.22621968,8.246393106
2000051,DISCBOND,5005,08/31/1978,66.39133035,8.187587488
2000051,DISCBOND,5005,09/29/1978,66.08289341,8.276135621
2000051,DISCBOND,5005,10/31/1978,64.64890863,8.719201319
2000051,DISCBOND,5005,11/30/1978,65.25462989,8.532787947
2000051,DISCBOND,5005,12/29/1978,63.68550037,9.014386607
2000051,DISCBOND,5005,01/31/1979,64.71266479,8.699498017
2000051,DISCBOND,5005,02/28/1979,63.62119644,9.034568906
2000051,DISCBOND,5005,03/30/1979,64.00319865,8.914972594
2000051,DISCBOND,5005,04/30/1979,63.5559355,9.055072436
2000051,DISCBOND,5005,05/31/1979,64.76648305,8.678128717
2000051,DISCBOND,5005,06/29/1979,65.86660459,8.341631056
2000051,DISCBOND,5005,07/31/1979,65.07223978,8.584035809
2000051,DISCBOND,5005,08/31/1979,64.20857979,8.850967091
2000051,DISCBOND,5005,09/28/1979,63.44359652,9.090416196
2000051,DISCBOND,5005,10/31/1979,58.78401826,10.61437105
2000051,DISCBOND,5005,11/30/1979,60.72257839,9.966169893
2000051,DISCBOND,5005,12/31/1979,60.74975215,9.957231555
2000051,DISCBOND,5005,01/31/1980,58.85488571,10.59030082
2000051,DISCBOND,5005,02/29/1980,54.3221565,12.1980758
2000051,DISCBOND,5005,03/31/1980,54.255642,12.23596841
2000051,DISCBOND,5005,04/30/1980,60.11585863,10.17235595
2000051,DISCBOND,5005,05/30/1980,61.90164571,9.581967537
2000051,DISCBOND,5005,06/30/1980,62.51963516,9.398940264
2000051,DISCBOND,5005,07/31/1980,60.40643607,10.07596918
2000051,DISCBOND,5005,08/29/1980,56.86432389,11.27768157
2000051,DISCBOND,5005,09/30/1980,56.24699497,11.50204852
2000051,DISCBOND,5005,10/31/1980,54.17913014,12.25077494
2000051,DISCBOND,5005,11/28/1980,53.30422992,12.56931525
2000051,DISCBOND,5005,12/31/1980,55.19669344,11.87883339
2000051,DISCBOND,5005,01/30/1981,54.13673668,12.25970819
2000051,DISCBOND,5005,02/27/1981,52.13457751,13.01257517
2000051,DISCBOND,5005,03/31/1981,52.56752062,12.8543908
2000051,DISCBOND,5005,04/30/1981,50.29667239,13.73709771
2000051,DISCBOND,5005,05/29/1981,51.88785699,13.10734353
2000051,DISCBOND,5005,06/30/1981,51.59419714,13.22797094
2000051,DISCBOND,5005,07/31/1981,49.60993763,14.01190213
2000051,DISCBOND,5005,08/31/1981,47.82815147,14.75920253
2000051,DISCBOND,5005,09/30/1981,47.21401747,15.00136673
2000051,DISCBOND,5005,10/30/1981,48.9575308,14.26870259
2000051,DISCBOND,5005,11/30/1981,54.37741393,12.19110592
2000051,DISCBOND,5005,12/31/1981,51.05577808,13.43766573
2000051,DISCBOND,5005,01/29/1982,50.58474512,13.61548151
2000051,DISCBOND,5005,02/26/1982,51.06740209,13.42576305
2000051,DISCBOND,5005,03/31/1982,50.78486119,13.54401587
2000051,DISCBOND,5005,04/30/1982,51.85096018,13.12874041
2000051,DISCBOND,5005,05/28/1982,51.83424568,13.12799588
2000051,DISCBOND,5005,06/30/1982,49.58465006,14.02209371
2000051,DISCBOND,5005,07/30/1982,51.67280695,13.19031517
2000051,DISCBOND,5005,08/31/1982,53.81066891,12.38718074
2000051,DISCBOND,5005,09/30/1982,56.50458114,11.41071657
2000051,DISCBOND,5005,10/29/1982,59.57031391,10.34891513
2000051,DISCBOND,5005,11/30/1982,59.26853733,10.45610206
2000051,DISCBOND,5005,12/31/1982,59.8314221,10.26715803
2000051,DISCBOND,5005,01/31/1983,59.27833995,10.46425784
2000051,DISCBOND,5005,02/28/1983,60.48983261,10.04289183
2000051,DISCBOND,5005,03/31/1983,59.44465835,10.39110077
2000051,DISCBOND,5005,04/29/1983,60.55222077,10.02229738
2000051,DISCBOND,5005,05/31/1983,58.95542872,10.55620094
2000051,DISCBOND,5005,06/30/1983,58.38908329,10.74904501
2000051,DISCBOND,5005,07/29/1983,56.17214632,11.52235605
2000051,DISCBOND,5005,08/31/1983,55.56002704,11.7412564
2000051,DISCBOND,5005,09/30/1983,56.86578963,11.27716662
2000051,DISCBOND,5005,10/31/1983,57.01563232,11.22459308
2000051,DISCBOND,5005,11/30/1983,57.33085969,11.11444257
2000051,DISCBOND,5005,12/30/1983,56.62913188,11.36048278
2000051,DISCBOND,5005,01/31/1984,57.2084009,11.15716147
2000051,DISCBOND,5005,02/29/1984,56.26731851,11.49482725
2000051,DISCBOND,5005,03/30/1984,54.78305184,12.0226107
2000051,DISCBOND,5005,04/30/1984,54.10192552,12.29274372
2000051,DISCBOND,5005,05/31/1984,51.15120364,13.40034016
2000051,DISCBOND,5005,06/29/1984,51.2609471,13.35018932
2000051,DISCBOND,5005,07/31/1984,53.42991187,12.52912332
2000051,DISCBOND,5005,08/31/1984,53.60726222,12.46288338
2000051,DISCBOND,5005,09/28/1984,54.40304397,12.16167361
2000051,DISCBOND,5005,10/31/1984,56.9013953,11.2708303
2000051,DISCBOND,5005,11/30/1984,57.56523667,11.0389775
2000051,DISCBOND,5005,12/31/1984,57.79047933,10.97293521
2000051,DISCBOND,5005,01/31/1985,58.89445673,10.5826652
2000051,DISCBOND,5005,02/28/1985,56.80487826,11.30476483
2000051,DISCBOND,5005,03/29/1985,57.34118267,11.11084565
2000051,DISCBOND,5005,04/30/1985,58.34418105,10.77030926
2000051,DISCBOND,5005,05/31/1985,61.47372135,9.72587839
2000051,DISCBOND,5005,06/28/1985,61.50623032,9.709993037
2000051,DISCBOND,5005,07/31/1985,60.88226436,9.919130129
2000051,DISCBOND,5005,08/30/1985,61.50563677,9.710185832
2000051,DISCBOND,5005,09/30/1985,61.31887708,9.787011472
2000051,DISCBOND,5005,10/31/1985,62.16960554,9.500872988
2000051,DISCBOND,5005,11/29/1985,63.15463449,9.181616904
2000051,DISCBOND,5005,12/31/1985,64.95944254,8.623415997
2000051,DISCBOND,5005,01/31/1986,64.89391707,8.643589396
2000051,DISCBOND,5005,02/28/1986,66.91685607,8.029985578
2000051,DISCBOND,5005,03/31/1986,69.18404127,7.376082877
2000051,DISCBOND,5005,04/30/1986,69.06388368,7.39871086
2000051,DISCBOND,5005,05/30/1986,66.67205189,8.098811183
2000051,DISCBOND,5005,06/30/1986,68.7211051,7.506389508
2000051,DISCBOND,5005,07/31/1986,69.09627525,7.389338019
2000051,DISCBOND,5005,08/29/1986,71.7229723,6.639905236
2000051,DISCBOND,5005,09/30/1986,69.47736734,7.279393781
2000051,DISCBOND,5005,10/31/1986,70.26952423,7.052775067
2000051,DISCBOND,5005,11/28/1986,71.34631234,6.745098607
2000051,DISCBOND,5005,12/31/1986,70.76219479,6.913117764
2000051,DISCBOND,5005,01/30/1987,71.36106835,6.740967116
2000051,DISCBOND,5005,02/27/1987,71.35951805,6.741401138
2000051,DISCBOND,5005,03/31/1987,70.23975295,7.057380903
2000051,DISCBOND,5005,04/30/1987,67.55903695,7.834780854
2000051,DISCBOND,5005,05/29/1987,66.62128172,8.11403013
2000051,DISCBOND,5005,06/30/1987,66.97979993,8.006807464
2000051,DISCBOND,5005,07/31/1987,66.56743943,8.130182654
2000051,DISCBOND,5005,08/31/1987,65.60774379,8.420301232
2000051,DISCBOND,5005,09/30/1987,63.42758376,9.09545918
2000051,DISCBOND,5005,10/30/1987,65.78019888,8.367856114
2000051,DISCBOND,5005,11/30/1987,65.48585974,8.457450463
2000051,DISCBOND,5005,12/31/1987,65.99220917,8.303570006
2000051,DISCBOND,5005,01/29/1988,68.09239921,7.677677868
2000051,DISCBOND,5005,02/29/1988,68.58126626,7.5471508
2000051,DISCBOND,5005,03/31/1988,67.11070527,7.972163689
2000051,DISCBOND,5005,04/29/1988,66.18355664,8.24572638
2000051,DISCBOND,5005,05/31/1988,64.91919048,8.650017903
2000051,DISCBOND,5005,06/30/1988,65.98748751,8.309547457
